Fecha,Título,Descripción,Rating,Fuente,País,Estado USA
2022-09-03,Have been using Netflix for,Have been using Netflix for s long time since they were a mail order DVD company. And still watch them today and still discovering new shows and movies that I wouldn't have been into wheil.i was a kid. And tbh I dont get why Netflix is getting all the hate it is. People need to realize Netflix is an icon and paved the way for many of our streaming sites we have today. If Netflix were to just up and stop its company just know that it would go out as a legend and never forgotten like its  predecessor blockbuster. I would really hate that tbh. Cause rn netflix has got me back into binge watching shows and am currently watching The Sandman by Neil Gaiman. Might even start reading the books to. So thank you Netflix.,5,Bestcompany,,NC
2023-01-05,Definitely worth every penny and,Definitely worth every penny and then some for the convenient entertainment capabilities. Not too excessive with ads like most other streaming entities.,5,Bestcompany,,
2023-01-05,Netflix has great stand ups.,Netflix has great stand ups. New release movies are also a plus. Had it for several years and do not plan on removing. Definitely worth having this services as one of the streaming subscriptions.,4,Bestcompany,,
2023-01-05,Netflix is used daily at,Netflix is used daily at our home. All 3 of my children have unique shows they like to watch as well as my husband and myself. Netflix is well worth the money.,5,Bestcompany,,
2022-11-04,The Netflix platform is very,"The Netflix platform is very good in content, they update movies, series, documentaries, etc. almost daily.
The quality is very good and the prices so far are affordable, I have not found another platform that offers me something better than Netflix, I recommend it 100%",5,Bestcompany,,FL
2022-11-04,Love Netflix always have new,"Love Netflix always have new shows and movies. I just think if I’m paying for a membership for four devices, then it shouldn’t matter if it’s in my house or my sons house y’all make enough money and people are trying to cut costs and help each other out. The every day living is so expensive these days and the pay at some jobs aren’t enough.",4,Bestcompany,,MO
2021-02-05,Great service. The programing is,Great service. The programing is great lots of great original shows,5,Bestcompany,,FL
2022-10-04,Netflix has an awesome library,"Netflix has an awesome library for a new user but lately the shows have become uninteresting to me.  I am a 63 yo f and not interested in vampires, witches, demons or zombies.  There is a lot of that to choose from.  I found Peaky Blinders, Out-lander, Breaking Bad, Better Call Saul to be great shows.  Loved House of Cards, Ozark and Queen's Gambit!  More of this please.  Great original content.  The service is easily accessed, no streaming problems ever.  Loads quickly and easy to navigate the page to choose your selection, save etc.  Customer service is good.  The web page is easy to use too.",4,Bestcompany,,AR
2022-09-03,I have to say that,"I have to say that Netflix used to ALWAYS be my Top Streaming platform to watch, but for a while there it seems that there was nothing new for me to watch that was of interest.  I have noticed over the past few months though that the number of viable options for me to choose from have grown exponentially! Keep up the good work Netflix & keep those True Crime Documentaries coming!",5,Bestcompany,,MO
2022-09-03,Netflix is a great app,"Netflix is a great app with lots of entertainment. You might think, why pay for Netflix while you can watch free on ur TV? Why, because Netflix has shows, movies and more, other apps or ur own TV, doesn't have! It's really fun and easy because, it picks out films for u, based on ur choices! It also sorts out films by there genre, so it's easy to find what you wanna watch! I really recommend! Love you, Netflix!",5,Bestcompany,,FL
2023-01-15,I love Netflix for the,I love Netflix for the variety of movies and shows and how we are able to have our own family profiles. I hope they don't increase the price again.,4,Bestcompany,,TX
2023-01-05,"Netflix is the best ,you","Netflix is the best ,you can watch any movie with the good quality.I have Netflix and I didn’t pay a lot .I got it with good price.",5,Bestcompany,,GA
2022-11-04,I was getting dish net,"I was getting dish net work and as long as I was on dish my Netflix ran fine. I have an insignia with Roku. Since I have been using my TV with my Internet service the Netflix was not working so I reloaded it! I’ve done everything the Internet said to do because it stalls, freezes up kicks you out of there. The format is different also! I don’t like that it’s playing trailers on shows that I don’t want and it’s like it’s got a mind of its own!!!! I don’t know when they reformatted  it or did the last update but they got too much crap on here now it doesn’t run right ! And when I say crap I don’t mean the shows I mean the stuff that’s running by itself! It’s kind of like apps running in the background of your computer. It’s got stuff running that shouldn’t be running. And I have to wait forever for something to download! I am not having problems with any of my other streaming apps! Roku, Disney, Hulu, Prime they are all running great! I am very disappointed!",2,Bestcompany,,TX
2022-10-04,We have had Netflix for,We have had Netflix for many years. The price was $6.99=when we first got our Netflix account. It has slowly increased over the years. I understand that everything has to increase to keep up with the times. My only problem with the increase amount that they are charging us they have dropped some of the older movies that we like to watch. I understand they have to have the new movie which is fine but I wish they would still have the older ones. Over all it is still cheaper than going to the movies theater.,4,Bestcompany,,ID
2022-10-04,Prices hikes always bite. At,Prices hikes always bite. At least Netflix tries to keep a basic package though. The content is generally good however there are occasions where the new content is not great.  Overall I still love Netflix with them for over 8 years straight.,5,Bestcompany,,MI
2022-09-03,I've had Netflix since its,"I've had Netflix since its inception when the company mailed DVDs to customers who would mail those DVDs back after reviewing.   The process would on like that until streaming became the only available membership package.  I'd say that Netflix is a great and pioneering company.  In all the years I've been a customer, I cannot remember any dissatisfaction for the company or its services.  The only reason I did not give it a t star rating is because it has removed programming without notice to the customer which can  be frustrating.",4,Bestcompany,,IL
2022-03-01,Netflix is the KING of,"Netflix is the KING of streaming platforms that others should follow if they hope to succeed. A few of the features I like are the ability to like or dislike a movie or show. This helps with the Netflix analytics to help pick other movies you may like and keeps those you wouldn't off your recommended list. Another bonus to the like or dislike feature is it allows you to quickly see if you have watched a movie before or not and is a feature some other major streaming services don't offer. Finally, Netflix is starting to make their own content via movies, comedy, shows, etc....I give Netflix 5 STARS!!!",5,Bestcompany,,WA
2023-01-05,I love Netflix this have,I love Netflix this have almost every movie or tv show you can think of which make me like this more than cable,5,Bestcompany,,SC
2023-01-05,Good value for the price.,Good value for the price. I like that there is no contract so I can cancel my subscription and come back to it.,5,Bestcompany,,WA
2022-12-05,The price continues to go,"The price continues to go up which is a joke! The selection of available movies isn't great, but they have a lot of Netflix originals to wade through. Some of their content is woke and I would never let my kids near it.",3,Bestcompany,,UT
2022-11-04,Netflix is a good streaming,Netflix is a good streaming service. Better than most others. The problem is the do not have enough fresh content. Even the new movies are old. So with more new content... They can get 5 stars 🤩🤩,4,Bestcompany,,CO
2022-10-04,My children really enjoy this,My children really enjoy this service they have it on every tv In our home. Great streaming service I love the variety of movies and the selection is very different from other streaming services,5,Bestcompany,,TX
2022-10-04,Netflix is a fantastic platform,"Netflix is a fantastic platform for a myriad of genres of movies, shows, Documentaries, and much more.
Though I haven't had the opportunity to speak with a representative is a good thing. It means I've had no problems.",5,Bestcompany,,
2022-10-04,"Netflix streaming always works, and","Netflix streaming always works, and I have no problem with buffering.  As for programming and content, I watch its original programming and did watch some older series during the pandemic.  I am not a fan of the movies it offers, and I get a better selection on other streaming services.",4,Bestcompany,,NV
2022-10-04,Netflix is an amazing application!,"Netflix is an amazing application! With great monthly prices, you can watch thousands of very popular shows. Plus their customer service is amazing. I would absolutely recommend to friends and family!",5,Bestcompany,,MD
2022-10-04,"Love Netflix, this absolutely saved","Love Netflix, this absolutely saved me during staying at home or evenings in with my family. I love how they always have new shows and docuseries to chose from. Definitely my go to for a night in!",5,Bestcompany,,CO
2022-09-03,Netflix is one of the,Netflix is one of the best streaming companies in the world. You can find just about any movie or TV show you could possibly think of. It's very affordable and you can watch it on any device you own.,5,Bestcompany,,MS
2022-09-03,I wish they had more,"I wish they had more options but LOVE series such as STRANGER THINGS, A hand maidens tale, lots of old-but-goodies such as good fellas, Mr. Ripley. At least they dont try to get more money off u by charging4 certain tv series or movies!",4,Bestcompany,,FL
2023-01-29,Good value for a LARGE,Good value for a LARGE selection of shows and movies !,5,Bestcompany,,WA
2022-08-03,"I gotta say, Netflix is","I gotta say, Netflix is getting A LOT better, considering the good series' and movies they're adding. I absolutely love the documentaries they add, like Scientology, Seaspiracy, The Social Dilemma, The Minimalists, Expedition Happiness, and much more. I watch One Piece, One Punch Man, Criminal Minds, Attack on Titan, Supernatural, Stranger Things, DeathNote, the list goes on, okay, I love Netflix. These bollywood and foreign movies are super cringey though, they can be a little annoying to be honest, but it's cool I guess.",4,Bestcompany,,GA
2022-07-03,I ve had Netflix for,I ve had Netflix for many years now and enjoy the range of and selection it provides of movies and shows. It's up to date and adds new movies a s newest seasons of more and more weekly. There's entertainment for everyone in my family and fir all ages.,5,Bestcompany,,NC
2022-06-02,I like Netflix because you,"I like Netflix because you can catagorize what you watch, especially for kids. They have there  user account to watch and so do I. I also like how the rate are low and affordable. Netflix is also good at exchanging out movies for others.",5,Bestcompany,,IN
2022-06-02,I use Netflix because of,I use Netflix because of the great selection of movies. I can view just about any kind of movie in mind. There's really not much need for customer service because i never have a problem with net Flix.i highly recommend it to everyone. Get it without any regrets. I love it,5,Bestcompany,,AL
2022-06-02,Netflix is a good source,"Netflix is a good source of entertainment when you are ready to settle down for the night with nothing else to do. I have to admit I spend about 20 sometimes 30 minutes scrolling through the titles looking for something before I settle on the movie, and then sometimes end up dumping it. I wish there was a way for it to be more organized. They just throw up movies and expect you to just know what they are all about. Better organization. It seems messy to me.",4,Bestcompany,,NC
2023-01-15,"Great services, varies movies no","Great services, varies movies no problems, friendly customer service",5,Bestcompany,,NM
2023-01-08,"I love this streaming service,","I love this streaming service, the choices and variety are always great.",5,Bestcompany,,MO
2023-01-05,Netflix definitely has good movies,Netflix definitely has good movies but their prices keep going up. I no longer use them because there are more options for less money.,3,Bestcompany,,MN
2023-01-05,Found great movies and my,Found great movies and my favorite TV shows on here! I love the new updated movies as well,5,Bestcompany,,MD
2023-01-05,New content every month. A,New content every month. A variety of genres to choose from. Can view on multiple devices in different locations.,4,Bestcompany,,TX
2023-01-05,I find it to be,I find it to be good price for what they offer. I don't like how they recommend shows and movies though.,4,Bestcompany,,WA
2023-01-05,"Love Netflix, very current on","Love Netflix, very current on what I like. Intuitive and spot on. Just a little slow loading sometimes.",4,Bestcompany,,TX
2022-02-05,Netflix is by far my,"Netflix is by far my favorite streaming service although I'm not sure if it really qualifies for that title. When I think of streaming I tend to think of live shows and thats the only negative to Netflix... nothing is live. However, they are constantly adding the latest seasons to the most popular shows and they also have a wide variety of things you can watch. They even produce their own exclusive shows (Netflix Originals) which have great production quality and are incredibly binge-worthy. Netflix is in my opinion far ahead of the other streaming services in terms of the quantity and quality of shows they offer.",5,Bestcompany,,GA
2022-02-05,Netflix has stood the test,"Netflix has stood the test of time by adding and growing streaming options. There are movies and TV shows new and old as well as Netflix originals that branch across the genres. I think of the streaming platforms, Netflix has the cleanest interface and most user-friendly format. Where Amazon Prime and Hulu Plus require a longer navigation to the search bar, Netflix search function is accessible from every row of shows/movies.

The only downside to Netflix is it seems to have faster turnover rates for content - meaning that some streaming options are not available for as long (I assume due to licensing limitations, etc.) as other platforms, but it varies. 

I'm heartbroken when a lot of the options are pulled, but ultimately, I think of all of the streaming platforms, Netflix is the one that definitely will not go anywhere.",5,Bestcompany,,HI
2022-02-05,As streaming becomes the main,"As streaming becomes the main way to watch TV, Netflix is kind of where you start. Several hundred hours of quality shows await. Series, movies, documentaries, and stand up comedy concerts. 
I watched 2 seasons of Daredevil, 2 seasons of Luke Cage, 1 season each of Jessica Jones and Iron Fist just to watch the Defenders mini series. Then back to watch a 3rd season of Daredevil, 2nd and 3rd seasons of Jessica Jones and 1 more of Iron Fist. That is well over 100 hours of tv alone!
Pricing seems low for the value. 
Never dealt with customer service because I have never had a problem in 8 years.
Highly recommended.",5,Bestcompany,,CA
2021-02-05,Shame on you Netflix! How,"Shame on you Netflix!  How could you take advantage of faithful patrons who depend on your services to get through a pandemic. 

Really!  Netflix undoubtedly profited during from this pandemic and increased members.   Therefore,  Netflix mind as well take advantage of  the situation even more by increasing g rates?  

Have a heart and empathy towards your loyal patrons and new members.  Have Netflix forgotten that we are in the middle of a pandemic?  People are mostly unemployed, facing foreclosure, maintains home schooled children.  

“God” don’t like ugly! or greed! 

Most people resorted to becoming a Netflix member because it was meeting their financial budget.  Not to mention keeping their children occupied with movies without added expense.  . 

What a betrayal for those joining Netflix during a pandemic.  The public mind as well joined their local cable service or shopped online for DVD’s.

Unfortunately,  for Netflix your greed will cause more of your members to cancel.  As like me, I’m retired and on a fixed income.  Some are living without income.

Netflix, this is not the time to increase rates.  Netflix will benefit more remaining at the $12.99-$15.99 rate which most can afford.  At the end of the day, Word of Mouth Rules far better than unexpected rate increase.

Sometimes, America can be so greedy and consumed materialistically. However, most consumers seek a bargain within their budget.  This pandemic is, in my opinion, God’s way of saying “stop and observe your life” and it’s rewards.  However, ..... no one is listening.

Netflix, try putting the people first, for a change.  

Be safe!

From a concerned member!



On Saturday, January 30, 2021, Netflix 
Hi CHRISTINE,
We’re updating our prices to bring you more great entertainment. Your monthly price will increase by $2 to $17.99 on February 28, 2021.

During a pandemic Netflix would be cruel and a betrayal 	to increase rates.  Netflix is profiting greatly as is and does not need to increase rates at this time.  People and devoted patrons and new members deserve patients abs understanding during this difficult time.   better!",5,Bestcompany,,NY
2020-02-06,I have used Netflix for,"I have used Netflix for the past 9 months and have been very pleased with how it runs. Netflix has TONS of movies and TV shows to watch. I usually have no problem finding something to watch every time I watch Netflix. I like Netflix better than Amazon Prime because Amazon Prime has very few free choices for movies and/or TV shows. Most times I use Netflix rather than Prime because I don't want to pay to watch that particular show. I'd rather pay a monthly fee and not have to pay for extra things. Netflix charges $8.99/month and you don't have to make any extra payments which is really nice. The one thing that is frustrating is the fact that Netflix doesn't keep all of its shows on the service at the same time. They take shows off every once in a while, which can be rather annoying if you want to watch a show and only have a few weeks left to watch it before they take it off of Netflix. However, the Netflix originals are usually always available, and fun to watch, and even if a TV show or movie you like gets taken off for a little while, you can usually find something else you like to watch!",5,Bestcompany,,UT
2022-11-04,I was having trouble with,I was having trouble with my service so when I call the operator was very understanding and courteous and fixed all my problems without hesitation,5,Bestcompany,,WA
2022-11-04,I'm so excited I picked,I'm so excited I picked Netflix all my favorite movies and even new one right at my finger tips I've enjoyed this for years now and so will you,5,Bestcompany,,OH
2022-11-04,Had a great experience with,Had a great experience with Netflix. Great choice of movies and shows. Always happy with what I have watched. Categoried viewing for all ages. A++,5,Bestcompany,,OK
2022-11-04,I find Netflex to be,"I find Netflex to be an excellent source of entertainment.  They offer a 
good variety of programs for the whole family.",5,Bestcompany,,TX
2022-09-03,Netflix was amazing however lately,"Netflix was amazing however lately it’s been difficult to navigate and figure out what to watch, I wish there was a social aspect to it so I can see what my friends recommend and their ratings.",4,Bestcompany,,IL
2022-09-03,Netflix offers lots of great,Netflix offers lots of great choices when it comes to watching streaming content. I love how all the episodes in a season are released at the same time.,5,Bestcompany,,TX
2022-08-03,Netflix has a large variety,"Netflix has a large variety of content available, which I appreciate, I just wish there were more warning in the app for when things are leaving—too many times I've gone looking for something that I remember being on Netflix before to find it's been cycled out. I would recommend Netflix to anyone who doesn't already have it though.",4,Bestcompany,,IL
2022-06-02,I love binge watching shows,"I love binge watching shows like ""You""and ""Ozark"" which are both only found on Netflix. The commercials  are minimal, if any.  The price is also reasonable at $15 a month, cancel anytime.   Good selection of shows and movies...",4,Bestcompany,,FL
2021-02-05,this is the best streaming,"this is the best streaming service currrently available.  Their set up is easy to navigate thru, and they make good recomendations based on your view history.",5,Bestcompany,,
2022-05-02,I like Netflix but the,"I like Netflix but the prices are way too high and they can’t compete with companies like Amazon, who have Amazon Prime, who are more reasonable for me. Also, I feel they are limited with their availability of shows and movies. If they became more competitive with prices I would consider going back. But also they need to work on the slowness of the site at times.",4,Bestcompany,,FL
2022-05-02,This company has a very,"This company has a very user-friendly platform. A customer creates a list and that list is always available front and center when you open the application. I would recommend that they reconsider increasing their monthly rates annually, especially when profits are at an all-time high. It should be noted you need to either use a Google Chromecast or an Amazon fire stick to stream to your television. This is simply the ability to stream onto a computer tablet or laptop. If you wanna watch things on your television unless you have a very expensive television, you need a streaming device.",4,Bestcompany,,WA
2022-05-02,Netflix always has a great,"Netflix always has a great variety of shows and movies to watch.  No matter what mood I'm in, I can almost always find something good to watch.  I love their original series too.  It's easy to navigate, easy to save things to watch later, and easy to search for specific shows or actors/actresses.",5,Bestcompany,,AZ
2022-04-01,I started with Netflix way,"I started with Netflix way back when they were mailing DVD's and continued when they switched to streaming.  They've always done a good job at providing the maximum convenience, big selection, and minimal cost.  The only problem I've had is that they often push things they want you to see, and guess incorrectly at what you want to see, so sometimes I end up sifting through a bunch of stuff I'm not interested in to find movies I am interested in.",4,Bestcompany,,WV
2022-04-01,Netflix has allowed us to,Netflix has allowed us to have moments alone and together watching movies and documentaries to pass the the time. Families can share quality time together or invite others to sit and enjoy laughter suspense or drama ! Let’s not forget the popcorn!,5,Bestcompany,,MI
2022-04-01,I like that Netflix keeps,"I like that Netflix keeps up with your progress when watching movies or series from whatever device you are reviewing from.
I would like Netflix to be able to have more content, sometimes there is not much new stuff to watch.",5,Bestcompany,,IN
2022-03-01,Mostly happy with this streaming,"Mostly happy with this streaming company, the selection keeps getting better, the connection is mostly adequate (they have connection issues from time to time, they tell me that my connection is too slow, I have 730 megs down and 22 megs up) Should be enough I would think.  The only other issue I have with them is the billing, they take my payment out of my credit card and for a few months at a time they take one month's charge out of my card and then comes a month where they miss charging me and the next month they take out 2 month's charges.  Kind of confusing...",4,Bestcompany,,CO
2022-03-01,This has to be one,"This has to be one of my Favorite Streaming Platforms. Easy to use and loads of shows and movies to watch. Price isn't bad as well, although I wish they would do a 1 year membership instead of just monthly. No real complaints overall!",5,Bestcompany,,FL
2022-03-01,Streaming on Netflix is wonderful,"Streaming on Netflix is wonderful because they have such a wide variety of shows, movies, and documentaries to choose from. I also like how once you start watching shows and movies, Netflix creates a for you area, so you can find more things to watch from genres you are interested in.",5,Bestcompany,,FL
2022-03-01,I Love my Netflix’s and,I Love my Netflix’s and probably can’t be without it but I wish they had more movie options. The price is going up because it’s a too streaming app for movies but it doesn’t brother me because honestly it’s better then paying cable. I gave this a 4 because I have a lot of time on my hands so I pretty much done watch everything on here. Also because they remove a-lot of movies and shows I really wish I can watch again.,4,Bestcompany,,NY
2022-03-01,There is nothing like being,There is nothing like being able to sit on my couch and have access to thousands of movies and tv shows.  netflix is so cheap and has almost anything I want.  I also like that they email me a list of shows they are dropping and shows that are coming so I can plan.,5,Bestcompany,,UT
2022-03-01,Who does not like Netflix?,"Who does not like Netflix? It's a great subscription service and they have pretty wide array of movies/shows. 

I do pick Netflix all the time over the other subscription streaming services, mainly because of their great UI. I prefer Netflix UI over ANY OTHER streaming service's UI.

I love Netflix, and I love that they are low price for T-Mobile customers. 
Overall, I'm very happy with Netflix :)",4,Bestcompany,,CA
2023-01-05,If you love watching full,If you love watching full seasons Netflix is definitely for you.,5,Bestcompany,,TX
2023-01-05,I love that Netflix has,I love that Netflix has endless movies and they add them frequently.,5,Bestcompany,,PA
2023-01-05,Netflix has so much content,Netflix has so much content its very easy to find something for everybody in the family,4,Bestcompany,,MN
2023-01-05,A few summers back my,A few summers back my kids and i spent a good 6 weeks straight catching up on all our favorite sitcoms after we suffered a house fire earlier that year. We watched episode after episode non stop and commercial free enjoying our best loved shows without interruption. We all loved it and it was fun family time spent together in an otherwise pretty dreary little rental that had no yard. It was a temporary time of hardship bit Netflix made it a fun experience that has lasted in our memories.,5,Bestcompany,,
2022-02-05,I choose to pay $17.99,"I choose to pay $17.99 a month plan because I wanted more of a family plan. 
It works! I have no qualms with Netflix. I decided to do away with cable it was getting way too expensive. 
Netflix does come free for T-Mobile customers however, just the personal plan. There are a growing number of “free apps” I could use however, what is keeping me here is the Korean Drama spread they produce. 
Netflix has grown quite a bit! Plans start as low as $7.99
There’s no contract and you can upgrade or downgrade pretty easily. 
Never had any issues to be honest.",5,Bestcompany,,UT
2022-02-05,Netflix is very easy to,"Netflix is very easy to use and has no commercials (unlike standard Hulu).  It has an excellent selection of movies and shows, both old and new that can be accessed by PC, TV, Smartphone, or tablet.  We access them on our TV using Apple TV, as the interface is easier than the one built into our Smart TV.  We never see messages that our shows are buffering, access is always fast.",5,Bestcompany,,CA
2022-02-05,I LOVE Netflix and so,"I LOVE Netflix and so does my entire family.  They have an awesome collection of TV shows, movies, documentaries to name a few.  The price has increased but isn’t too high to date. The site is very user friendly and truly is my go-to entertainment on the daily.  I love that I can watch from any device so no matter where I am I aways have something to watch. I would highly recommend.  Streaming is the future.  I would never pay for direct TV or companies like that when less expensive options are readily available.",5,Bestcompany,,NC
2022-02-05,I think of Netflix as,"I think of Netflix as the original movie/series streaming service that has been most accessible after movie rental stores. I loved how it worked when you could rent CDs and get them delivered through mail. When this feature went away, Netflix somehow managed to trump that and stay relevant compared to its competitors! The other great features of the service are the  ""play something"" feature, the personalized profiles, easy to navigate on the website and in the app, and the wide variety of languages content is in. The only feature I would consider a flaw is the way Netflix removes certain content to be able to add new content.",4,Bestcompany,,MO
2022-02-05,i discovered netflix from my,"i discovered netflix from my daughter in 2017 to watch stranger things. i really enjoy the variety of programs, especially cooking show. Somebody feed phil is awesome and i watch it over and over. The cost of the subsription is very low and is on my cable provider's list of streaming services so we can view it anywhere, anytime. Netflix is constantly updating its content so it has been great during Covid isolation.",5,Bestcompany,,FL
2022-02-05,Netflix is a great streaming,"Netflix is a great streaming device for television shows and movies. It is a very good value for the price and you can share your membership with multiple family members. It saves money from not using cable and satellite television but it has as many or more options for viewing. We don’t even own a television, but we stream our favorite tv shoes and movies on our phones using Netflix.",5,Bestcompany,,AZ
2022-02-05,I love how Netflix has,"I love how Netflix has upgraded within all these years. The improvements have led to my family and I being able to stream shows and movies directly from our phones, tv and laptop. This has allowed for us to access this platform pretty much anywhere we go. I also like how you're now able to download movies and shows straight from the app before you go somewhere with little to no connection; this has helped make road trips less boring. 

I gave Netflix four stars however, due to the shows and movies list becoming a little dull. Netflix also removes shows and movies that are good too, such as That 70s Show, The Office, etc.",4,Bestcompany,,NJ
2022-02-05,Netflix is the latest software,"Netflix is the latest software for streaming online. Netflix enables the window for unlimited collections of movies, series, web films, dramas, documentaries, etc. There are category-based dramas on Netflix. No advertisements. There are movies or series that you only find on Netflix no other elsewhere. Netflix is very budget-friendly. You have to subscribe yearly to enjoy unlimited resources of fun! Netflix is worth watching.
I do not have any issues to dislike their service. Netflix is very convenient and they have super cool collection.",5,Bestcompany,,34
2022-02-05,I've been with Netflix since,"I've been with Netflix since as far back as my memories can take me as far as digital options for viewing are concerned, and I will never not be a customer. With or without a pandemic to keep us all inside, Netflix has been my ""go-to"" for home entertainment. I find the subscription cost to be justified and content to be aligned with my interests.  Netflix truly is a god-send, and is the industry standard for streaming.",5,Bestcompany,,UT
2022-02-05,I like Netflix because you,"I like Netflix because you can make your own account, the step is great, they show you shows and movie they recommend for you. And you can have favorite or you can scroll to pick categories of either the show or movies you want to watch. They have a kids section. I think it perfect for anybody no matter the age they have movies and shows for everyone. Also the monthly payment for Netflix is not bad at all.",5,Bestcompany,,MD
2022-02-05,Netflix has so many movies,"Netflix has so many movies to watch that it is impossible to see them all. One negative is that sometimes before you have a chance to finish a movie with many series, it will disappear never to appear again. So its important to watch the series quickly in case they take it away. However, a positive is when you go away for vacation you could watch Netflix on tv where ever you are.  We like Netflix but you can be overwhelmed by the amount of movies. I have never had a reason to call customer service.",5,Bestcompany,,MD
2021-02-05,Netflix is obviously a very,"Netflix is obviously a very innovative digital streaming business model. I have been using them since the days of actually ordering DVDs. Netflix provides a great product, one that I am on at least every other night.

I will say this: they offer the minimum amount of entertainment to keep me paying what I am paying every month. When the streaming wars started, it was left in the air whether or not Netflix would be something I continue to pay for. Right when I am getting bored with the content on Netflix, they upload something that is just entertaining enough to get me watching again. Kind of sucks, but I guess it works out.",4,Bestcompany,,","
2021-02-05,"I love Netflix, they are","I love Netflix, they are always coming out with new movies to entertain me and my family. They don't just have movies they also have TV shows and documentaries for all ages. Something that I really like about Netflix is that they are always coming out with new ways and ideas to make streaming your show easier. Like their app or being able to download movies for when you may not have internet access. Netflix is always my first choice for any movie or TV show.",5,Bestcompany,,UT
2021-02-05,Content is great. Wish there,"Content is great. Wish there was more Anime and Sci-Fi shows, even older ones. Only thing I have found IRRITATING is not being able to clear out for continue watching, especially shows or series. I would prefer to be able to control my lists of seen, want/interested in, etc.  As I scroll down, offer various choices or recommendations. I hate not being able to customize and/or eliminate.",5,Bestcompany,,VA
2021-02-05,"There are so many shows,","There are so many shows, documentaries and or movies to anyone's liking.  There is no  lack if entertainment.  I have had my account hacked twice.  Both times I've called into Netflix.   They were very helpful in getting my account closed and reset.  Gave me pointers kn what to do to avoid anymore issues in the future.  Netflix could however improve on streaming more shows, such as Chicago Med; Chicago Fire; Chicago PD.  There have been times that I have missed my shows. Therefore, I would like the opportunity to view what I have missed.",5,Bestcompany,,IN
2021-02-05,"Over the years, I have","Over the years, I have watched Netflix transform into the company it is today. Recently Netflix has placed more of an emphasis on TV/ Movie production with shows such as Orange is the New Black! These shows that are made by Netflix and only shown on Netflix have stolen not only my heart but other customers as well! If Netflix, keeps this up, people will have no choice but to stay customers!",5,Bestcompany,,FL
2021-02-05,Netflix is the best streaming,"Netflix is the best streaming platform in my opinion. It offers movies and tv shoes of all genres from a large variety of networks. They also create movies and tv shows of their own. You do need internet to stream on a tv or laptop but on the app, you can download certain movies and shows to stream offline. The shows/movies are also kept on Netflix for a long time!",5,Bestcompany,,FL
